Date,Adj. Open,Adj. Close,S&P Open,Adj. High,Adj. Low,Adj. Volume,S&P Adj. Close
2011-01-26,7.49,7.49,25064300.0,7.54,7.35,1291.969971,1296.630005
2011-01-27,7.61,7.75,29756900.0,7.78,7.53,1297.51001,1299.540039
2011-01-28,7.76,7.49,33405600.0,7.83,7.4,1299.630005,1276.339966
2011-01-31,7.55,7.83,42749900.0,8.04,7.5,1276.5,1286.119995
2011-02-01,8.1,8.22,40250200.0,8.25,8.06,1289.140015,1307.589966
2011-02-02,8.16,8.29,36239600.0,8.6,8.16,1305.910034,1304.030029
2011-02-03,8.36,8.33,22946500.0,8.43,8.1,1302.77002,1307.099976
2011-02-04,8.32,8.4,21103900.0,8.49,8.25,1307.01001,1310.869995
2011-02-07,8.47,8.33,18586100.0,8.49,8.25,1311.849976,1319.050049
2011-02-08,8.28,8.24,18819100.0,8.3,8.09,1318.76001,1324.569946
2011-02-09,8.18,8.23,18426800.0,8.32,8.03,1322.47998,1320.880005
2011-02-10,8.1,8.22,14926600.0,8.25,8.08,1318.130005,1321.869995
2011-02-11,8.16,8.28,11337700.0,8.29,8.12,1318.660034,1329.150024
2011-02-14,8.26,8.63,37759600.0,8.74,8.25,1328.72998,1332.319946
2011-02-15,8.6,8.6,30341600.0,8.76,8.44,1330.430054,1328.01001
2011-02-16,8.65,8.99,47680900.0,9.12,8.61,1329.51001,1336.319946
2011-02-17,8.96,9.44,53360500.0,9.51,8.94,1334.369995,1340.430054
2011-02-18,9.52,9.18,30992800.0,9.58,9.15,1340.380005,1343.01001
2011-02-22,8.88,8.85,32256700.0,9.17,8.82,1338.910034,1315.439941
2011-02-23,8.78,8.55,32335800.0,8.95,8.37,1315.439941,1307.400024
2011-02-24,8.59,9.1,40939000.0,9.18,8.57,1307.089966,1306.099976
2011-02-25,9.25,9.29,29307900.0,9.45,9.23,1307.339966,1319.880005
2011-02-28,9.34,9.21,21558600.0,9.39,9.05,1321.609985,1327.219971
2011-03-01,9.27,9.03,19415000.0,9.32,9.0,1328.640015,1306.329956
2011-03-02,9.05,9.17,21253600.0,9.34,9.05,1305.469971,1308.439941
2011-03-03,9.31,9.28,18762800.0,9.37,9.18,1312.369995,1330.969971
2011-03-04,9.33,9.23,23059400.0,9.39,9.15,1330.72998,1321.150024
2011-03-07,9.19,8.84,29786000.0,9.22,8.74,1322.719971,1310.130005
2011-03-08,8.88,8.99,20298300.0,9.1,8.75,1311.050049,1321.819946
2011-03-09,8.94,8.67,23332100.0,8.94,8.63,1319.920044,1320.02002
2011-03-10,8.53,8.42,26255500.0,8.55,8.36,1315.719971,1295.109985
2011-03-11,8.26,8.65,21127900.0,8.67,8.26,1293.430054,1304.280029
2011-03-14,8.56,8.43,17092200.0,8.75,8.35,1301.189941,1296.390015
2011-03-15,7.99,8.28,19782900.0,8.34,7.93,1288.459961,1281.869995
2011-03-16,8.28,8.12,21088500.0,8.46,8.05,1279.459961,1256.880005
2011-03-17,8.29,8.31,14552000.0,8.4,8.2,1261.609985,1273.719971
2011-03-18,8.45,8.55,21509200.0,8.63,8.34,1276.709961,1279.209961
2011-03-21,8.73,8.55,13728600.0,8.74,8.51,1281.650024,1298.380005
2011-03-22,8.54,8.36,11878000.0,8.62,8.36,1298.290039,1293.77002
2011-03-23,8.36,8.59,13611100.0,8.6,8.28,1292.189941,1297.540039
2011-03-24,8.66,8.83,17440600.0,8.85,8.61,1300.609985,1309.660034
2011-03-25,8.78,8.88,17489100.0,8.9,8.73,1311.800049,1313.800049
2011-03-28,8.89,8.69,12030000.0,8.89,8.68,1315.449951,1310.189941
2011-03-29,8.69,8.68,14767300.0,8.7,8.54,1309.369995,1319.439941
2011-03-30,8.74,8.79,14592700.0,8.85,8.61,1321.890015,1328.26001
2011-03-31,8.77,8.6,18376500.0,8.85,8.57,1327.439941,1325.829956
2011-04-01,8.61,8.36,20393200.0,8.69,8.27,1329.47998,1332.410034
2011-04-04,8.4,8.1,26709200.0,8.42,8.01,1333.560059,1332.869995
2011-04-05,8.23,8.11,26089100.0,8.35,8.1,1332.030029,1332.630005
2011-04-06,8.22,8.43,21004600.0,8.51,8.17,1335.939941,1335.540039
2011-04-07,8.48,8.41,14977000.0,8.54,8.29,1334.819946,1333.51001
2011-04-08,8.47,8.47,19905400.0,8.51,8.31,1336.160034,1328.170044
2011-04-11,8.46,8.42,16621600.0,8.58,8.4,1329.01001,1324.459961
2011-04-12,8.35,8.26,12465200.0,8.39,8.16,1321.959961,1314.160034
2011-04-13,8.35,8.2,11568900.0,8.37,8.18,1314.030029,1314.410034
2011-04-14,8.14,8.19,13562200.0,8.22,8.02,1311.130005,1314.52002
2011-04-15,8.2,8.27,12619500.0,8.28,8.08,1314.540039,1319.680054
2011-04-18,8.11,8.2,16728600.0,8.28,8.01,1313.349976,1305.140015
2011-04-19,8.21,8.27,12075200.0,8.29,8.16,1305.98999,1312.619995
